"Fish_ID_comp","Date","Fish_ID_day","Trap","Habitat","PIT_tag","Species","FL","TL","Weight","Diet","Fin.Clip","Pink_Salmon_pres_abs","date","doy","age_cluster"
1828,"9/3/2021","54",3,"Main_Side",NA,"Coho",44,47,1,"N","N",1,2021-09-03,246,"age-0"
1829,"9/3/2021","55",3,"Main_Side",NA,"Coho",61,66,2.4,"N","N",1,2021-09-03,246,"age-0"
1830,"9/3/2021","56",3,"Main_Side",NA,"Coho",53,56,1.7,"N","N",1,2021-09-03,246,"age-0"
1831,"9/3/2021","57",3,"Main_Side",NA,"Coho",57,61,2.1,"N","N",1,2021-09-03,246,"age-0"
1832,"9/3/2021","58",3,"Main_Side",NA,"Coho",59,63,2.5,"N","N",1,2021-09-03,246,"age-0"
1834,"9/3/2021","60",3,"Main_Side",NA,"Coho",48,51,1.3,"N","N",1,2021-09-03,246,"age-0"
1835,"9/3/2021","61",3,"Main_Side",NA,"Coho",51,54,1.7,"N","N",1,2021-09-03,246,"age-0"
1836,"9/3/2021","62",3,"Main_Side",NA,"Coho",68,72,3.5,"N","N",1,2021-09-03,246,"age-0"
1837,"9/3/2021","63",3,"Main_Side",NA,"Coho",102,110,12.8,"Y","N",1,2021-09-03,246,"age-1"
1839,"9/3/2021","65",3,"Main_Side",NA,"Coho",68,73,3.5,"N","N",1,2021-09-03,246,"age-0"
1841,"9/3/2021","67",3,"Main_Side",NA,"Coho",53,57,1.2,"N","N",1,2021-09-03,246,"age-0"
1842,"9/3/2021","68",3,"Main_Side",NA,"Coho",56,60,1.9,"N","N",1,2021-09-03,246,"age-0"
1843,"9/3/2021","69",3,"Main_Side",NA,"Coho",59,63,2.3,"N","N",1,2021-09-03,246,"age-0"
1844,"9/3/2021","70",3,"Main_Side",NA,"Coho",62,66,2.7,"Y","N",1,2021-09-03,246,"age-0"
1845,"9/3/2021","71",3,"Main_Side",NA,"Coho",59,63,2.2,"N","N",1,2021-09-03,246,"age-0"
1846,"9/3/2021","72",3,"Main_Side",NA,"Coho",62,65,2.4,"N","N",1,2021-09-03,246,"age-0"
1851,"9/3/2021","77",3,"Main_Side",NA,"Coho",52,55,1.7,"N","N",1,2021-09-03,246,"age-0"
1852,"9/3/2021","78",3,"Main_Side",NA,"Coho",59,64,2.4,"N","N",1,2021-09-03,246,"age-0"
1854,"9/3/2021","80",3,"Main_Side",NA,"Coho",58,61,2,"N","N",1,2021-09-03,246,"age-0"
1855,"9/3/2021","81",3,"Main_Side",NA,"Coho",68,71,3.5,"N","N",1,2021-09-03,246,"age-0"
1857,"9/3/2021","83",3,"Main_Side",NA,"Coho",72,77,4.6,"N","N",1,2021-09-03,246,"age-0"
1858,"9/3/2021","84",3,"Main_Side",NA,"Coho",50,53,1.4,"N","N",1,2021-09-03,246,"age-0"
1859,"9/3/2021","85",3,"Main_Side",NA,"Coho",70,75,4.1,"N","N",1,2021-09-03,246,"age-0"
1863,"9/3/2021","89",1,"Main_Side",NA,"Coho",65,69,3.2,"N","N",1,2021-09-03,246,"age-0"
1864,"9/3/2021","90",1,"Main_Side",NA,"Coho",100,107,11.4,"Y","N",1,2021-09-03,246,"age-1"
1865,"9/3/2021","91",1,"Main_Side",NA,"Coho",53,56,1.7,"N","N",1,2021-09-03,246,"age-0"
1866,"9/3/2021","92",1,"Main_Side",NA,"Coho",52,55,1.4,"N","N",1,2021-09-03,246,"age-0"
1867,"9/3/2021","93",1,"Main_Side",NA,"Coho",57,61,2.1,"N","N",1,2021-09-03,246,"age-0"
1868,"9/3/2021","94",1,"Main_Side",NA,"Coho",66,70,3.2,"N","N",1,2021-09-03,246,"age-0"
1869,"9/3/2021","95",1,"Main_Side",NA,"Coho",107,114,14.7,"Y","N",1,2021-09-03,246,"age-1"
1870,"9/3/2021","96",1,"Main_Side",NA,"Coho",100,110,12.3,"N","N",1,2021-09-03,246,"age-1"
1871,"9/3/2021","97",1,"Main_Side",NA,"Coho",56,60,1.8,"N","N",1,2021-09-03,246,"age-0"
1873,"9/3/2021","99",1,"Main_Side",NA,"Coho",104,111,13.6,"N","N",1,2021-09-03,246,"age-1"
1879,"9/3/2021","105",1,"Main_Side",NA,"Coho",114,122,18,"N","N",1,2021-09-03,246,"age-1"
1881,"9/3/2021","107",1,"Main_Side",NA,"Coho",63,66,2.6,"N","N",1,2021-09-03,246,"age-0"
1882,"9/3/2021","108",1,"Main_Side",NA,"Coho",64,69,3,"N","N",1,2021-09-03,246,"age-0"
1883,"9/3/2021","109",1,"Main_Side",NA,"Coho",56,60,2,"N","N",1,2021-09-03,246,"age-0"
1886,"9/3/2021","112",4,"Main_Side",NA,"Coho",54,57,1.8,"N","N",1,2021-09-03,246,"age-0"
1888,"9/3/2021","114",4,"Main_Side",NA,"Coho",48,50,1,"N","N",1,2021-09-03,246,"age-0"
1889,"9/3/2021","115",4,"Main_Side",NA,"Coho",59,63,2.4,"N","N",1,2021-09-03,246,"age-0"
1891,"9/3/2021","117",4,"Main_Side",NA,"Coho",103,112,12.3,"Y","N",1,2021-09-03,246,"age-1"
1892,"9/3/2021","118",4,"Main_Side",NA,"Coho",64,69,3.1,"N","N",1,2021-09-03,246,"age-0"
1893,"9/3/2021","119",4,"Main_Side",NA,"Coho",52,55,1.5,"N","N",1,2021-09-03,246,"age-0"
1895,"9/10/2021","1",2,"Main_Side",NA,"Coho",NA,69,3.1,"N","N",1,2021-09-10,253,"age-0"
1896,"9/10/2021","2",2,"Main_Side",NA,"Coho",66,70,3.1,"N","N",1,2021-09-10,253,"age-0"
1897,"9/10/2021","3",2,"Main_Side",NA,"Coho",59,63,2.4,"N","N",1,2021-09-10,253,"age-0"
1898,"9/10/2021","4",2,"Main_Side","E0CCF83","Coho",101,110,14,"Y","N",1,2021-09-10,253,"age-1"
1901,"9/10/2021","7",2,"Main_Side","E0CD01B","Coho",85,92,8,"Y","N",1,2021-09-10,253,"age-1"
1902,"9/10/2021","8",2,"Main_Side","E0CCFF6","Coho",94,101,9.4,"Y","N",1,2021-09-10,253,"age-1"
1907,"9/10/2021","13",3,"Main_Side",NA,"Coho",47,51,1.7,"N","N",1,2021-09-10,253,"age-0"
1908,"9/10/2021","14",3,"Main_Side",NA,"Coho",49,51,1.4,"N","N",1,2021-09-10,253,"age-0"
1909,"9/10/2021","15",3,"Main_Side",NA,"Coho",53,56,1.6,"Y","N",1,2021-09-10,253,"age-0"
1910,"9/10/2021","16",3,"Main_Side",NA,"Coho",50,54,1.4,"N","N",1,2021-09-10,253,"age-0"
1911,"9/10/2021","17",3,"Main_Side",NA,"Coho",59,63,2.5,"N","N",1,2021-09-10,253,"age-0"
1912,"9/10/2021","18",3,"Main_Side",NA,"Coho",51,54,1.4,"N","N",1,2021-09-10,253,"age-0"
1913,"9/10/2021","19",3,"Main_Side",NA,"Coho",43,46,0.9,"N","N",1,2021-09-10,253,"age-0"
1914,"9/10/2021","20",3,"Main_Side",NA,"Coho",48,51,1.1,"N","N",1,2021-09-10,253,"age-0"
1915,"9/10/2021","21",3,"Main_Side",NA,"Coho",55,58,2,"N","N",1,2021-09-10,253,"age-0"
1916,"9/10/2021","22",3,"Main_Side",NA,"Coho",55,58,1.8,"N","N",1,2021-09-10,253,"age-0"
1917,"9/10/2021","23",3,"Main_Side",NA,"Coho",58,63,2.4,"N","N",1,2021-09-10,253,"age-0"
1918,"9/10/2021","24",3,"Main_Side",NA,"Coho",53,57,1.6,"N","N",1,2021-09-10,253,"age-0"
1919,"9/10/2021","25",3,"Main_Side",NA,"Coho",58,62,2.2,"N","N",1,2021-09-10,253,"age-0"
1920,"9/10/2021","26",3,"Main_Side",NA,"Coho",47,49,1.4,"N","N",1,2021-09-10,253,"age-0"
1921,"9/10/2021","27",3,"Main_Side",NA,"Coho",53,57,1.5,"N","N",1,2021-09-10,253,"age-0"
1922,"9/10/2021","28",3,"Main_Side",NA,"Coho",53,55,1.6,"N","N",1,2021-09-10,253,"age-0"
1923,"9/10/2021","29",3,"Main_Side",NA,"Coho",47,51,1.1,"N","N",1,2021-09-10,253,"age-0"
1924,"9/10/2021","30",3,"Main_Side",NA,"Coho",51,54,1.3,"N","N",1,2021-09-10,253,"age-0"
1925,"9/10/2021","31",3,"Main_Side",NA,"Coho",53,57,1.6,"N","N",1,2021-09-10,253,"age-0"
1926,"9/10/2021","32",3,"Main_Side",NA,"Coho",53,56,1.5,"N","N",1,2021-09-10,253,"age-0"
1927,"9/10/2021","33",3,"Main_Side",NA,"Coho",51,54,1.5,"N","N",1,2021-09-10,253,"age-0"
1928,"9/10/2021","34",3,"Main_Side",NA,"Coho",51,54,1.4,"N","N",1,2021-09-10,253,"age-0"
1929,"9/10/2021","35",3,"Main_Side",NA,"Coho",53,56,1.7,"N","N",1,2021-09-10,253,"age-0"
1930,"9/10/2021","36",3,"Main_Side",NA,"Coho",62,66,2.5,"Y","N",1,2021-09-10,253,"age-0"
1933,"9/10/2021","39",3,"Main_Side",NA,"Coho",53,56,1.5,"N","N",1,2021-09-10,253,"age-0"
1934,"9/10/2021","40",3,"Main_Side",NA,"Coho",61,65,2.3,"N","N",1,2021-09-10,253,"age-0"
1935,"9/10/2021","41",3,"Main_Side",NA,"Coho",40,43,0.7,"N","N",1,2021-09-10,253,"age-0"
1936,"9/10/2021","42",3,"Main_Side",NA,"Coho",47,50,1.2,"N","N",1,2021-09-10,253,"age-0"
1937,"9/10/2021","43",3,"Main_Side",NA,"Coho",72,77,4.4,"Y","N",1,2021-09-10,253,"age-0"
1938,"9/10/2021","44",3,"Main_Side",NA,"Coho",61,64,2.4,"N","N",1,2021-09-10,253,"age-0"
1939,"9/10/2021","45",3,"Main_Side",NA,"Coho",56,59,2.1,"N","N",1,2021-09-10,253,"age-0"
1940,"9/10/2021","46",3,"Main_Side",NA,"Coho",61,65,2.4,"N","N",1,2021-09-10,253,"age-0"
1941,"9/10/2021","47",3,"Main_Side",NA,"Coho",54,57,1.6,"N","N",1,2021-09-10,253,"age-0"
1942,"9/10/2021","48",3,"Main_Side",NA,"Coho",60,65,2.2,"N","N",1,2021-09-10,253,"age-0"
1943,"9/10/2021","49",3,"Main_Side",NA,"Coho",70,75,4.2,"Y","N",1,2021-09-10,253,"age-0"
1944,"9/10/2021","50",3,"Main_Side","E0CD018","Coho",95,102,10.2,"Y","N",1,2021-09-10,253,"age-1"
1945,"9/10/2021","51",3,"Main_Side",NA,"Coho",55,59,2.1,"N","N",1,2021-09-10,253,"age-0"
1946,"9/10/2021","52",3,"Main_Side",NA,"Coho",53,56,1.7,"N","N",1,2021-09-10,253,"age-0"
1947,"9/10/2021","53",3,"Main_Side",NA,"Coho",63,67,2.8,"N","N",1,2021-09-10,253,"age-0"
1948,"9/10/2021","54",3,"Main_Side",NA,"Coho",53,58,1.8,"N","N",1,2021-09-10,253,"age-0"
1949,"9/10/2021","55",3,"Main_Side",NA,"Coho",48,51,1.2,"N","N",1,2021-09-10,253,"age-0"
1950,"9/10/2021","56",3,"Main_Side",NA,"Coho",54,56,1.5,"N","N",1,2021-09-10,253,"age-0"
1951,"9/10/2021","57",3,"Main_Side",NA,"Coho",58,63,1.2,"N","N",1,2021-09-10,253,"age-0"
1952,"9/10/2021","58",3,"Main_Side",NA,"Coho",54,57,1.7,"N","N",1,2021-09-10,253,"age-0"
1953,"9/10/2021","59",3,"Main_Side",NA,"Coho",63,67,3.2,"Y","N",1,2021-09-10,253,"age-0"
1955,"9/10/2021","61",1,"Main_Side",NA,"Coho",60,65,2.8,"Y","N",1,2021-09-10,253,"age-0"
1956,"9/10/2021","62",1,"Main_Side",NA,"Coho",58,62,2.4,"N","N",1,2021-09-10,253,"age-0"
1957,"9/10/2021","63",1,"Main_Side",NA,"Coho",54,57,2,"N","N",1,2021-09-10,253,"age-0"
1958,"9/10/2021","64",1,"Main_Side",NA,"Coho",53,56,1.8,"N","N",1,2021-09-10,253,"age-0"
1960,"9/10/2021","66",1,"Main_Side",NA,"Coho",68,73,3.5,"Y","N",1,2021-09-10,253,"age-0"
1963,"9/10/2021","69",4,"Seep",NA,"Coho",41,44,1,"N","N",1,2021-09-10,253,"age-0"
1965,"9/10/2021","71",4,"Seep",NA,"Coho",45,48,1,"N","N",1,2021-09-10,253,"age-0"
1966,"9/10/2021","72",4,"Seep",NA,"Coho",47,50,1.4,"N","N",1,2021-09-10,253,"age-0"
1967,"9/10/2021","73",4,"Seep",NA,"Coho",46,49,1.1,"N","N",1,2021-09-10,253,"age-0"
1968,"9/10/2021","74",4,"Seep",NA,"Coho",50,54,1.2,"N","N",1,2021-09-10,253,"age-0"
1969,"9/10/2021","75",4,"Seep",NA,"Coho",53,57,1.9,"N","N",1,2021-09-10,253,"age-0"
1970,"9/10/2021","76",4,"Seep",NA,"Coho",57,59,1.1,"N","N",1,2021-09-10,253,"age-0"
1971,"9/10/2021","77",4,"Seep",NA,"Coho",57,60,1.8,"Y","N",1,2021-09-10,253,"age-0"
1972,"9/10/2021","78",4,"Seep",NA,"Coho",50,53,1.6,"N","N",1,2021-09-10,253,"age-0"
1973,"9/10/2021","79",4,"Seep",NA,"Coho",61,65,2.6,"Y","N",1,2021-09-10,253,"age-0"
1974,"9/10/2021","80",4,"Seep",NA,"Coho",39,41,0.6,"N","N",1,2021-09-10,253,"age-0"
1975,"9/10/2021","81",4,"Seep",NA,"Coho",59,63,2.1,"N","N",1,2021-09-10,253,"age-0"
1977,"9/10/2021","83",4,"Seep",NA,"Coho",46,48,1.1,"N","N",1,2021-09-10,253,"age-0"
1978,"9/10/2021","84",4,"Seep",NA,"Coho",57,61,2.4,"Y","N",1,2021-09-10,253,"age-0"
1982,"9/10/2021","88",4,"Seep",NA,"Coho",50,54,1.3,"N","N",1,2021-09-10,253,"age-0"
1983,"9/10/2021","89",4,"Seep",NA,"Coho",55,59,1.2,"N","N",1,2021-09-10,253,"age-0"
1984,"9/14/2021","1",5,"Seep",NA,"Coho",59,63,2.2,"N","N",1,2021-09-14,257,"age-0"
1985,"9/14/2021","2",5,"Seep",NA,"Coho",43,46,0.9,"N","N",1,2021-09-14,257,"age-0"
1986,"9/14/2021","3",5,"Seep",NA,"Coho",50,54,1.4,"N","N",1,2021-09-14,257,"age-0"
1987,"9/14/2021","4",5,"Seep",NA,"Coho",54,58,1.7,"N","N",1,2021-09-14,257,"age-0"
1988,"9/14/2021","5",5,"Seep",NA,"Coho",44,47,0.8,"N","N",1,2021-09-14,257,"age-0"
1989,"9/14/2021","6",5,"Seep",NA,"Coho",49,53,1.3,"N","N",1,2021-09-14,257,"age-0"
1991,"9/14/2021","8",5,"Seep",NA,"Coho",54,59,1.8,"N","N",1,2021-09-14,257,"age-0"
1993,"9/14/2021","10",5,"Seep",NA,"Coho",60,65,2.4,"N","N",1,2021-09-14,257,"age-0"
1994,"9/14/2021","11",5,"Seep",NA,"Coho",56,60,2,"N","N",1,2021-09-14,257,"age-0"
1995,"9/14/2021","12",5,"Seep",NA,"Coho",46,50,1.1,"N","N",1,2021-09-14,257,"age-0"
1996,"9/14/2021","13",5,"Seep",NA,"Coho",50,54,1.2,"N","N",1,2021-09-14,257,"age-0"
1997,"9/14/2021","14",4,"Main_Side",NA,"Coho",75,80,5.1,"N","N",1,2021-09-14,257,"age-0"
2000,"9/14/2021","17",4,"Main_Side",NA,"Coho",61,66,2.6,"N","N",1,2021-09-14,257,"age-0"
2003,"9/14/2021","20",4,"Main_Side",NA,"Coho",41,44,1,"N","N",1,2021-09-14,257,"age-0"
2004,"9/14/2021","21",4,"Main_Side",NA,"Coho",64,69,2.9,"N","N",1,2021-09-14,257,"age-0"
2005,"9/14/2021","22",4,"Main_Side",NA,"Coho",59,63,2.3,"N","N",1,2021-09-14,257,"age-0"
2007,"9/14/2021","24",4,"Main_Side","E0CCFF2","Coho",111,121,16.1,"Y","N",1,2021-09-14,257,"age-1"
2015,"9/14/2021","32",4,"Main_Side","E0CCFD4","Coho",99,107,10.8,"Y","N",1,2021-09-14,257,"age-1"
2042,"9/14/2021","59",4,"Main_Side",NA,"Coho",78,54,4.9,"Y","N",1,2021-09-14,257,"age-0"
2043,"9/14/2021","60",3,"Main_Side",NA,"Coho",71,77,4.2,"N","N",1,2021-09-14,257,"age-0"
2044,"9/14/2021","61",3,"Main_Side",NA,"Coho",65,70,3.7,"N","N",1,2021-09-14,257,"age-0"
2046,"9/14/2021","63",3,"Main_Side",NA,"Coho",73,79,4.4,"Y","N",1,2021-09-14,257,"age-0"
2047,"9/14/2021","64",3,"Main_Side",NA,"Coho",59,64,2.3,"N","N",1,2021-09-14,257,"age-0"
2048,"9/14/2021","65",3,"Main_Side",NA,"Coho",50,54,1.7,"N","N",1,2021-09-14,257,"age-0"
2049,"9/14/2021","66",3,"Main_Side",NA,"Coho",66,71,3.5,"N","N",1,2021-09-14,257,"age-0"
2050,"9/14/2021","67",3,"Main_Side",NA,"Coho",65,71,3.3,"N","N",1,2021-09-14,257,"age-0"
2051,"9/14/2021","68",3,"Main_Side",NA,"Coho",61,65,2.4,"N","N",1,2021-09-14,257,"age-0"
2052,"9/14/2021","69",3,"Main_Side",NA,"Coho",64,69,2.8,"N","N",1,2021-09-14,257,"age-0"
2053,"9/14/2021","70",3,"Main_Side",NA,"Coho",56,60,2.3,"N","N",1,2021-09-14,257,"age-0"
2054,"9/14/2021","71",3,"Main_Side",NA,"Coho",52,56,1.5,"N","N",1,2021-09-14,257,"age-0"
2056,"9/14/2021","73",3,"Main_Side",NA,"Coho",64,69,3.1,"N","N",1,2021-09-14,257,"age-0"
2057,"9/14/2021","74",3,"Main_Side",NA,"Coho",67,72,3.1,"N","N",1,2021-09-14,257,"age-0"
2059,"9/14/2021","76",3,"Main_Side",NA,"Coho",79,86,5.8,"Y","N",1,2021-09-14,257,"age-0"
2060,"9/14/2021","77",3,"Main_Side","E0CCFB5","Coho",108,117,13.9,"Y","N",1,2021-09-14,257,"age-1"
2062,"9/14/2021","79",3,"Main_Side",NA,"Coho",57,62,2.2,"N","N",1,2021-09-14,257,"age-0"
2063,"9/14/2021","80",3,"Main_Side",NA,"Coho",62,66,2.5,"N","N",1,2021-09-14,257,"age-0"
2064,"9/14/2021","81",3,"Main_Side",NA,"Coho",56,61,1.8,"N","N",1,2021-09-14,257,"age-0"
2065,"9/14/2021","82",3,"Main_Side",NA,"Coho",52,56,1.8,"N","N",1,2021-09-14,257,"age-0"
2066,"9/14/2021","83",3,"Main_Side",NA,"Coho",54,58,1.9,"N","N",1,2021-09-14,257,"age-0"
2067,"9/14/2021","84",3,"Main_Side",NA,"Coho",58,63,2.4,"N","N",1,2021-09-14,257,"age-0"
2068,"9/14/2021","85",3,"Main_Side",NA,"Coho",51,54,1.5,"N","N",1,2021-09-14,257,"age-0"
2069,"9/14/2021","86",3,"Main_Side","E0CCFCC","Coho",100,109,13.4,"Y","N",1,2021-09-14,257,"age-1"
2070,"9/14/2021","87",3,"Main_Side","E0CD01A","Coho",105,115,15.1,"Y","N",1,2021-09-14,257,"age-1"
2073,"9/14/2021","90",3,"Main_Side",NA,"Coho",80,87,6.2,"N","N",1,2021-09-14,257,"age-0"
2074,"9/14/2021","91",3,"Main_Side",NA,"Coho",64,69,2.8,"N","N",1,2021-09-14,257,"age-0"
2075,"9/14/2021","92",3,"Main_Side","E0CCFFC","Coho",103,111,12,"Y","N",1,2021-09-14,257,"age-1"
2076,"9/14/2021","93",3,"Main_Side","E0CCF46","Coho",102,111,13.1,"Y","N",1,2021-09-14,257,"age-1"
2077,"9/14/2021","94",3,"Main_Side",NA,"Coho",76,83,5.2,"N","N",1,2021-09-14,257,"age-0"
2078,"9/14/2021","95",3,"Main_Side",NA,"Coho",70,75,4,"N","N",1,2021-09-14,257,"age-0"
2079,"9/14/2021","96",3,"Main_Side",NA,"Coho",79,85,6.1,"N","N",1,2021-09-14,257,"age-0"
2081,"9/14/2021","98",3,"Main_Side",NA,"Coho",51,55,1.5,"N","N",1,2021-09-14,257,"age-0"
2086,"9/14/2021","103",3,"Main_Side",NA,"Coho",69,74,3.4,"N","N",1,2021-09-14,257,"age-0"
2087,"9/14/2021","104",3,"Main_Side",NA,"Coho",60,65,2.6,"N","N",1,2021-09-14,257,"age-0"
2088,"9/14/2021","105",3,"Main_Side",NA,"Coho",70,75,4,"N","N",1,2021-09-14,257,"age-0"
2090,"9/14/2021","107",3,"Main_Side",NA,"Coho",92,99,8.1,"N","N",1,2021-09-14,257,"age-1"
2095,"9/14/2021","112",3,"Main_Side",NA,"Coho",79,85,6,"N","N",1,2021-09-14,257,"age-0"
2098,"9/14/2021","115",2,"Main_Side",NA,"Coho",56,60,2.1,"N","N",1,2021-09-14,257,"age-0"
2099,"9/14/2021","116",2,"Main_Side",NA,"Coho",47,51,1.3,"N","N",1,2021-09-14,257,"age-0"
2100,"9/14/2021","117",2,"Main_Side",NA,"Coho",53,57,1.5,"N","N",1,2021-09-14,257,"age-0"
2101,"9/14/2021","118",2,"Main_Side",NA,"Coho",57,61,2.1,"N","N",1,2021-09-14,257,"age-0"
2102,"9/14/2021","119",2,"Main_Side",NA,"Coho",63,67,2.9,"N","N",1,2021-09-14,257,"age-0"
2103,"9/14/2021","120",2,"Main_Side",NA,"Coho",47,50,1.1,"N","N",1,2021-09-14,257,"age-0"
2104,"9/14/2021","121",2,"Main_Side",NA,"Coho",62,66,2.2,"N","N",1,2021-09-14,257,"age-0"
2105,"9/14/2021","122",2,"Main_Side",NA,"Coho",61,65,2.6,"N","N",1,2021-09-14,257,"age-0"
2106,"9/14/2021","123",2,"Main_Side",NA,"Coho",61,65,2.5,"N","N",1,2021-09-14,257,"age-0"
2107,"9/14/2021","124",2,"Main_Side",NA,"Coho",64,67,3,"N","N",1,2021-09-14,257,"age-0"
2108,"9/14/2021","125",2,"Main_Side",NA,"Coho",52,54,1.6,"N","N",1,2021-09-14,257,"age-0"
2109,"9/14/2021","126",2,"Main_Side",NA,"Coho",61,66,3.3,"N","N",1,2021-09-14,257,"age-0"
2110,"9/14/2021","127",2,"Main_Side",NA,"Coho",56,60,1.7,"N","N",1,2021-09-14,257,"age-0"
2111,"9/14/2021","128",2,"Main_Side",NA,"Coho",63,57,2.8,"N","N",1,2021-09-14,257,"age-0"
2112,"9/14/2021","129",2,"Main_Side",NA,"Coho",70,74,3.5,"N","N",1,2021-09-14,257,"age-0"
2113,"9/14/2021","130",2,"Main_Side",NA,"Coho",76,81,5,"N","N",1,2021-09-14,257,"age-0"
2114,"9/14/2021","131",2,"Main_Side",NA,"Coho",79,80,5.9,"N","N",1,2021-09-14,257,"age-0"
2115,"9/14/2021","132",2,"Main_Side",NA,"Coho",66,71,3.8,"N","N",1,2021-09-14,257,"age-0"
2116,"9/14/2021","133",2,"Main_Side",NA,"Coho",52,55,1.6,"N","N",1,2021-09-14,257,"age-0"
2117,"9/14/2021","134",2,"Main_Side",NA,"Coho",56,59,2,"N","N",1,2021-09-14,257,"age-0"
2118,"9/14/2021","135",2,"Main_Side",NA,"Coho",48,51,1.3,"N","N",1,2021-09-14,257,"age-0"
2119,"9/14/2021","136",2,"Main_Side",NA,"Coho",47,50,1.3,"N","N",1,2021-09-14,257,"age-0"
2120,"9/14/2021","137",2,"Main_Side",NA,"Coho",59,63,2.4,"N","N",1,2021-09-14,257,"age-0"
2121,"9/14/2021","138",2,"Main_Side",NA,"Coho",65,69,3,"N","N",1,2021-09-14,257,"age-0"
2122,"9/14/2021","139",2,"Main_Side",NA,"Coho",58,62,2,"N","N",1,2021-09-14,257,"age-0"
2123,"9/14/2021","140",2,"Main_Side",NA,"Coho",52,56,1.6,"N","N",1,2021-09-14,257,"age-0"
2124,"9/14/2021","141",2,"Main_Side",NA,"Coho",54,57,1.6,"N","N",1,2021-09-14,257,"age-0"
2126,"9/14/2021","143",2,"Main_Side",NA,"Coho",61,65,2.8,"N","N",1,2021-09-14,257,"age-0"
2128,"9/14/2021","145",1,"Main_Side",NA,"Coho",64,67,2.2,"N","N",1,2021-09-14,257,"age-0"
2129,"9/14/2021","146",1,"Main_Side",NA,"Coho",55,59,1.7,"N","N",1,2021-09-14,257,"age-0"
2131,"9/14/2021","148",1,"Main_Side",NA,"Coho",55,59,1.7,"N","N",1,2021-09-14,257,"age-0"
2132,"9/14/2021","149",1,"Main_Side",NA,"Coho",72,76,4.1,"Y","N",1,2021-09-14,257,"age-0"
2133,"9/14/2021","150",1,"Main_Side",NA,"Coho",66,70,3.2,"Y","N",1,2021-09-14,257,"age-0"
2134,"9/14/2021","151",1,"Main_Side",NA,"Coho",76,82,5.2,"Y","N",1,2021-09-14,257,"age-0"
2138,"9/14/2021","155",1,"Main_Side",NA,"Coho",59,63,2,"N","N",1,2021-09-14,257,"age-0"
2139,"9/14/2021","156",1,"Main_Side",NA,"Coho",60,64,2.6,"N","N",1,2021-09-14,257,"age-0"
2739,"9/14/2021","O1",1,"Main_Side","N/A","Coho",47,50,1.1,"N","N",0,2021-09-14,257,"age-0"
2740,"9/14/2021","O2",1,"Main_Side","N/A","Coho",54,58,1.8,"N","N",0,2021-09-14,257,"age-0"
2741,"9/14/2021","O3",1,"Main_Side","N/A","Coho",57,62,2.2,"N","N",0,2021-09-14,257,"age-0"
2742,"9/14/2021","O4",1,"Main_Side","N/A","Coho",67,72,3.3,"N","N",0,2021-09-14,257,"age-0"
2743,"9/14/2021","O5",1,"Main_Side","N/A","Coho",65,70,3.5,"N","N",0,2021-09-14,257,"age-0"
2744,"9/14/2021","O6",2,"Main_Side","N/A","Coho",72,78,4.7,"N","N",0,2021-09-14,257,"age-0"
2745,"9/14/2021","O7",2,"Main_Side","N/A","Coho",44,47,0.7,"N","N",0,2021-09-14,257,"age-0"
2746,"9/14/2021","O8",2,"Main_Side","N/A","Coho",54,59,1.8,"N","N",0,2021-09-14,257,"age-0"
2747,"9/14/2021","O9",2,"Main_Side","N/A","Coho",52,56,1.6,"N","N",0,2021-09-14,257,"age-0"
2748,"9/14/2021","O10",2,"Main_Side","N/A","Coho",70,75,3.1,"N","N",0,2021-09-14,257,"age-0"
2749,"9/14/2021","O11",3,"Main_Side","N/A","Coho",68,73,3.5,"N","N",0,2021-09-14,257,"age-0"
2750,"9/14/2021","O12",3,"Main_Side","N/A","Coho",44,47,1.3,"N","N",0,2021-09-14,257,"age-0"
2751,"9/14/2021","O13",3,"Main_Side","N/A","Coho",64,70,3.6,"N","N",0,2021-09-14,257,"age-0"
2752,"9/14/2021","O14",3,"Main_Side","N/A","Coho",60,65,2.5,"N","N",0,2021-09-14,257,"age-0"
2753,"9/14/2021","O15",3,"Main_Side","N/A","Coho",55,60,1.9,"N","N",0,2021-09-14,257,"age-0"
2754,"9/14/2021","O16",4,"Main_Side","N/A","Coho",50,55,1.6,"N","N",0,2021-09-14,257,"age-0"
2755,"9/14/2021","O17",4,"Main_Side","N/A","Coho",62,66,2.6,"N","N",0,2021-09-14,257,"age-0"
2756,"9/14/2021","O18",4,"Main_Side","N/A","Coho",72,77,4.3,"N","N",0,2021-09-14,257,"age-0"
2757,"9/14/2021","O19",4,"Main_Side","N/A","Coho",69,74,3.5,"N","N",0,2021-09-14,257,"age-0"
2758,"9/14/2021","O20",4,"Main_Side","N/A","Coho",65,70,3.2,"N","N",0,2021-09-14,257,"age-0"
2140,"9/21/2021","1",1,"Main_Side",NA,"Coho",74,79,4.3,"Y","N",0,2021-09-21,264,"age-0"
2141,"9/21/2021","2",1,"Main_Side",NA,"Coho",68,73,2.8,"Y","N",0,2021-09-21,264,"age-0"
2142,"9/21/2021","3",1,"Main_Side",NA,"Coho",60,65,2.2,"N","N",0,2021-09-21,264,"age-0"
2143,"9/21/2021","4",1,"Main_Side",NA,"Coho",65,69,2.9,"N","N",0,2021-09-21,264,"age-0"
